country,iso3c,iso2c,year,"Intentional homicides (per 100,000 people)","Suicide mortality rate (per 100,000 population)",GDP (current US$),"GDP per capita, PPP (current international $)",adminregion,incomeLevel
Bangladesh,BGD,BD,1990,,,31598341234,849.9629681,South Asia,Lower middle income
Bangladesh,BGD,BD,1991,,,30957483950,888.4308718,South Asia,Lower middle income
Bangladesh,BGD,BD,1992,,,31708874594,936.9755871,South Asia,Lower middle income
Bangladesh,BGD,BD,1993,,,33166519418,982.8345899,South Asia,Lower middle income
Bangladesh,BGD,BD,1994,,,33768660883,1020.791051,South Asia,Lower middle income
Bangladesh,BGD,BD,1995,,,37939748769,1072.432678,South Asia,Lower middle income
Bangladesh,BGD,BD,1996,,,46438484108,1117.400582,South Asia,Lower middle income
Bangladesh,BGD,BD,1997,,,48244309133,1163.617277,South Asia,Lower middle income
Bangladesh,BGD,BD,1998,,,49984559471,1212.188224,South Asia,Lower middle income
Bangladesh,BGD,BD,1999,,,51270569884,1261.344618,South Asia,Lower middle income
Bangladesh,BGD,BD,2000,2.618718462,6,53369787319,1331.548429,South Asia,Lower middle income
Bangladesh,BGD,BD,2001,2.827301484,5.7,53991289844,1403.126219,South Asia,Lower middle income
Bangladesh,BGD,BD,2002,2.644211087,5.3,54724081491,1453.262257,South Asia,Lower middle income
Bangladesh,BGD,BD,2003,2.57508632,5.1,60158929188,1523.797478,South Asia,Lower middle income
Bangladesh,BGD,BD,2004,2.848457346,4.9,65108544250,1620.425053,South Asia,Lower middle income
Bangladesh,BGD,BD,2005,2.583512751,4.9,69442943089,1753.874608,South Asia,Lower middle income
Bangladesh,BGD,BD,2006,2.956263046,5,71819083684,1901.716701,South Asia,Lower middle income
Bangladesh,BGD,BD,2007,2.707829583,4.9,79611888213,2065.154773,South Asia,Lower middle income
Bangladesh,BGD,BD,2008,2.840527873,4.7,91631278239,2206.510371,South Asia,Lower middle income
Bangladesh,BGD,BD,2009,2.8912153,4.6,1.02478E+11,2309.563637,South Asia,Lower middle income
Bangladesh,BGD,BD,2010,2.702346806,4.4,1.15279E+11,2439.069627,South Asia,Lower middle income
Bangladesh,BGD,BD,2011,2.656874612,4,1.28638E+11,2620.83379,South Asia,Lower middle income
Bangladesh,BGD,BD,2012,2.724399874,3.7,1.33356E+11,2937.628798,South Asia,Lower middle income
Bangladesh,BGD,BD,2013,2.875726215,3.5,1.4999E+11,3143.585503,South Asia,Lower middle income
Bangladesh,BGD,BD,2014,2.921354125,3.5,1.72885E+11,3368.056164,South Asia,Lower middle income
Bangladesh,BGD,BD,2015,2.582296097,3.4,1.95079E+11,3555.50526,South Asia,Lower middle income
Bangladesh,BGD,BD,2016,2.273113534,3.4,2.21415E+11,3848.957664,South Asia,Lower middle income
Bangladesh,BGD,BD,2017,2.222494689,3.5,2.49711E+11,4160.703325,South Asia,Lower middle income
Bangladesh,BGD,BD,2018,2.373328796,3.6,2.74039E+11,4547.480016,South Asia,Lower middle income
Bangladesh,BGD,BD,2019,,3.7,3.02571E+11,4954.761848,South Asia,Lower middle income
Bangladesh,BGD,BD,2020,,,3.23057E+11,5138.65321,South Asia,Lower middle income
Barbados,BRB,BB,1970,,,,,,High income
Barbados,BRB,BB,1971,,,,,,High income
Barbados,BRB,BB,1972,,,,,,High income
Barbados,BRB,BB,1973,,,,,,High income
Barbados,BRB,BB,1974,,,311809337.5,,,High income
Barbados,BRB,BB,1975,,,402178605,,,High income
Barbados,BRB,BB,1976,,,435911268.6,,,High income
Barbados,BRB,BB,1977,,,495097667.9,,,High income
Barbados,BRB,BB,1978,,,552883707.1,,,High income
Barbados,BRB,BB,1979,,,670362452.1,,,High income
Barbados,BRB,BB,1980,,,1012280615,,,High income
Barbados,BRB,BB,1981,,,1114204743,,,High income
Barbados,BRB,BB,1982,,,1163923830,,,High income
Barbados,BRB,BB,1983,,,1236016507,,,High income
Barbados,BRB,BB,1984,,,1346890071,,,High income
Barbados,BRB,BB,1985,,,1409536121,,,High income
Barbados,BRB,BB,1986,,,1547755183,,,High income
Barbados,BRB,BB,1987,,,1704370308,,,High income
Barbados,BRB,BB,1988,,,1812757918,,,High income
Barbados,BRB,BB,1989,,,2006165167,,,High income
Barbados,BRB,BB,1990,13.03016483,,2012131457,9573.679364,,High income
Barbados,BRB,BB,1991,8.017960231,,2020583702,9475.894689,,High income
Barbados,BRB,BB,1992,8.368519153,,1957000000,9106.128721,,High income
Barbados,BRB,BB,1993,7.958494556,,2063342117,9361.044052,,High income
Barbados,BRB,BB,1994,7.55021839,,2151344901,9715.488722,,High income
Barbados,BRB,BB,1995,6.392058807,,2216974096,10078.57893,,High income
Barbados,BRB,BB,1996,,,2363645403,10627.58845,,High income
Barbados,BRB,BB,1997,,,2498384130,11282.39942,,High income
Barbados,BRB,BB,1998,7.425724194,,2817083478,11784.20407,,High income
Barbados,BRB,BB,1999,8.504187388,,2951822205,11944.6357,,High income
Barbados,BRB,BB,2000,7.366184059,2.6,3059500000,12705.12287,,High income
Barbados,BRB,BB,2001,9.174513934,1.6,3054500000,12630.94304,,High income
Barbados,BRB,BB,2002,9.143342001,0.3,3106500000,12887.82622,,High income
Barbados,BRB,BB,2003,12.02926392,1.2,3209500000,13368.34994,,High income
Barbados,BRB,BB,2004,7.991775736,1.4,3444500000,13873.89609,,High income
Barbados,BRB,BB,2005,10.49507817,2.9,3819500000,14816.1173,,High income
Barbados,BRB,BB,2006,12.61374899,1.6,4217500000,16098.21053,,High income
Barbados,BRB,BB,2007,8.970186688,1.5,4674000000,16820.35328,,High income
Barbados,BRB,BB,2008,8.215870204,1,4785000000,17190.94622,,High income
Barbados,BRB,BB,2009,6.758992128,1.5,4465500000,16374.51507,,High income
Barbados,BRB,BB,2010,10.98780354,1.6,4530000000,16127.81138,,High income
Barbados,BRB,BB,2011,9.541074325,1,4657500000,16304.38242,,High income
Barbados,BRB,BB,2012,7.754725095,0.5,4610000000,15310.11393,,High income
Barbados,BRB,BB,2013,8.441965008,0.3,4677000000,15334.82825,,High income
Barbados,BRB,BB,2014,8.777319407,0.6,4696500000,15175.49564,,High income
Barbados,BRB,BB,2015,10.86472714,0.6,4715000000,15510.66121,,High income
Barbados,BRB,BB,2016,7.697744561,0.6,4830000000,15951.95868,,High income
Barbados,BRB,BB,2017,10.48111827,0.6,4978000000,15789.04116,,High income
Barbados,BRB,BB,2018,9.768350544,0.6,5086500000,16051.25581,,High income
Barbados,BRB,BB,2019,,0.6,5209000000,16300.42221,,High income
Barbados,BRB,BB,2020,,,4418000000,13349.57038,,High income
Belarus,BLR,BY,1970,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1971,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1972,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1973,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1974,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1975,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1976,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1977,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1978,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1979,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1980,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1981,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1982,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1983,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1984,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1985,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1986,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1987,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1988,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1989,,,,,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1990,5.004366507,,21650000000,5228.564437,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1991,4.576418062,,,5338.054364,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1992,5.849716643,,,4924.741099,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1993,7.459201571,,,4648.049139,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1994,8.201197434,,17793000000,4196.827402,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1995,9.526071966,,13489222222,3851.683478,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1996,9.656685901,,14756846154,4045.626092,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1997,10.20041875,,14108846154,4606.522435,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1998,10.39118811,,15264369565,5072.469255,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,1999,9.814155761,,12152867470,5344.658214,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2000,10.26172463,41.8,12738912134,5808.357426,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2001,9.876267391,43.3,12354820144,6248.211382,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2002,10.14782373,44.3,14594249023,6709.845503,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2003,9.081296198,42.9,17827791321,7367.193779,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2004,8.474904093,42.1,23144351852,8489.484087,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2005,8.627827221,43.5,30207567317,9642.429793,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2006,7.712608455,40.9,36954312354,10994.76674,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2007,6.845620396,36.8,45277399814,12317.4565,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2008,5.839505631,36.7,60763483146,13885.74672,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2009,5.162639578,36.5,50874078052,14054.10602,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2010,4.256639934,35.9,57222490769,15360.1479,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2011,3.961630178,36.2,61757788945,16563.20141,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2012,3.610474411,29.9,65685102555,18105.28672,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2013,3.533718144,27.9,75527984234,18994.19019,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2014,3.604848394,26.3,78813839984,19008.06102,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2015,3.453600559,24.3,56454734397,18095.66518,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2016,3.250177489,24.2,47722657821,17785.9432,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2017,2.539619923,23.3,54726595249,18356.10077,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2018,2.39087279,22.8,60031262269,19430.27877,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2019,,21.2,64409647194,20094.52581,Europe & Central Asia (excluding high income),Upper middle income
Belarus,BLR,BY,2020,,,60258239056,20239.20182,Europe & Central Asia (excluding high income),Upper middle income
Belgium,BEL,BE,1970,,,26706196047,,,High income
Belgium,BEL,BE,1971,,,29821661870,,,High income
Belgium,BEL,BE,1972,,,37209418019,,,High income
Belgium,BEL,BE,1973,,,47743801490,,,High income
Belgium,BEL,BE,1974,,,56033077879,,,High income
Belgium,BEL,BE,1975,,,65678189097,,,High income
Belgium,BEL,BE,1976,,,71113882968,,,High income
Belgium,BEL,BE,1977,,,82839905459,,,High income
Belgium,BEL,BE,1978,,,1.01247E+11,,,High income
Belgium,BEL,BE,1979,,,1.16315E+11,,,High income
Belgium,BEL,BE,1980,,,1.26829E+11,,,High income
Belgium,BEL,BE,1981,,,1.0473E+11,,,High income
Belgium,BEL,BE,1982,,,92095926188,,,High income
Belgium,BEL,BE,1983,,,87184239053,,,High income
Belgium,BEL,BE,1984,,,83349530159,,,High income
Belgium,BEL,BE,1985,,,86268264148,,,High income
Belgium,BEL,BE,1986,,,1.20019E+11,,,High income
Belgium,BEL,BE,1987,,,1.49394E+11,,,High income
Belgium,BEL,BE,1988,,,1.62299E+11,,,High income
Belgium,BEL,BE,1989,,,1.64221E+11,,,High income
Belgium,BEL,BE,1990,1.036043221,,2.05332E+11,18678.01029,,High income
Belgium,BEL,BE,1991,1.01830519,,2.10511E+11,19590.69918,,High income
Belgium,BEL,BE,1992,1.200135379,,2.34782E+11,20261.47811,,High income
Belgium,BEL,BE,1993,1.430116964,,2.24722E+11,20462.14646,,High income
Belgium,BEL,BE,1994,1.181578134,,2.44884E+11,21507.12136,,High income
Belgium,BEL,BE,1995,1.394028688,,2.88026E+11,22434.7069,,High income
Belgium,BEL,BE,1996,1.175518073,,2.79201E+11,22738.44887,,High income
Belgium,BEL,BE,1997,1.418261436,,2.52708E+11,23732.27225,,High income
Belgium,BEL,BE,1998,,,2.58528E+11,24368.91369,,High income
Belgium,BEL,BE,1999,,,2.58159E+11,25440.84119,,High income
Belgium,BEL,BE,2000,2.061846446,22,2.36205E+11,27784.5715,,High income
Belgium,BEL,BE,2001,2.732816062,22.3,2.36541E+11,28788.06284,,High income
Belgium,BEL,BE,2002,3.077701148,20.9,2.57158E+11,30282.28865,,High income
Belgium,BEL,BE,2003,2.207499375,21.5,3.17382E+11,30932.85251,,High income
Belgium,BEL,BE,2004,2.557223115,20.2,3.68537E+11,32063.08032,,High income
Belgium,BEL,BE,2005,2.095405421,20.7,3.85571E+11,33177.89095,,High income
Belgium,BEL,BE,2006,2.081080399,20.2,4.07918E+11,35259.18671,,High income
Belgium,BEL,BE,2007,1.972409451,18.7,4.70324E+11,36791.20043,,High income
Belgium,BEL,BE,2008,1.88333282,20.3,5.15224E+11,37883.33194,,High income
Belgium,BEL,BE,2009,1.740342068,20.6,4.81346E+11,37749.50954,,High income
Belgium,BEL,BE,2010,1.727804906,20.5,4.80952E+11,39840.0882,,High income
Belgium,BEL,BE,2011,1.943006357,21.1,5.22646E+11,40942.37271,,High income
Belgium,BEL,BE,2012,1.849286739,20.8,4.96181E+11,42290.76205,,High income
Belgium,BEL,BE,2013,1.837904366,19.5,5.21643E+11,43671.11959,,High income
Belgium,BEL,BE,2014,1.871453429,19.4,5.34678E+11,44929.68559,,High income
Belgium,BEL,BE,2015,2.037574468,18.6,4.6215E+11,46200.90445,,High income
Belgium,BEL,BE,2016,1.532444627,19.3,4.7574E+11,48597.39998,,High income
Belgium,BEL,BE,2017,1.690054215,18.9,5.01523E+11,50442.27054,,High income
Belgium,BEL,BE,2018,,18.7,5.43008E+11,52528.11854,,High income
Belgium,BEL,BE,2019,,18.3,5.35289E+11,54269.51403,,High income
Belgium,BEL,BE,2020,,,5.21861E+11,53034.961,,High income
Belize,BLZ,BZ,1970,,,53233532.93,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1971,,,59207317.07,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1972,,,66062500,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1973,,,78343558.28,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1974,,,103216374.3,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1975,,,118066298.3,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1976,,,96905829.6,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1977,,,117650000,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1978,,,136300000,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1979,,,151800000,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1980,,,197938222.4,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1981,,,196089854.7,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1982,,,182206327,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1983,,,192103186,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1984,,,214381949,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1985,,,212643742.7,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1986,,,231638320.5,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1987,,,281082558.6,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1988,,,320093360.3,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1989,,,369133890.7,,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1990,,,412086445.5,3332.911876,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1991,,,444720750,3768.654832,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1992,,,518559700,4248.470736,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1993,,,560205300,4544.913658,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1994,,,581269550,4555.863539,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1995,,,620422500,4561.87439,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1996,,,641660000,4564.07958,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1997,,,654582900,4638.532917,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1998,,,689140000,4682.898019,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,1999,,,732732350,4978.755901,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,2000,16.57838341,7.4,832072450,5558.968227,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,2001,25.09134819,6,868358750,5765.982875,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,2002,33.1571305,6.1,925197950,5963.261358,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,2003,24.86749707,6.3,983575600,6467.380498,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,2004,28.56977535,6.9,1051386600,6781.222276,Latin America & Caribbean (excluding high income),Lower middle income
Belize,BLZ,BZ,2005,28.54142735,5.4,1102564900,6945.267823,Latin America & Caribbean (excluding high income),Lower middle income
